HeatNo,TotalIngotsWeight,PouringScrap,OtherScrap,Last_EOP,Cr_Last_EOP,Cr_Final,LFVD_FeCrA,LFVD_FeCrC,Ni_Last_EOP,Ni_Final,LFVD_NiGran,LFVD_NiKatode,Mo_Last_EOP,Mo_Final,LFVD_FeMo,LFVD_Polymox,V_Last_EOP,V_Final,LFVD_FeV,W_Last_EOP,W_Final,LFVD_FeW72,LFVD_WPaketi,Cr_LowerLimit,Cr_Target,Cr_UpperLimit,Mo_LowerLimit,Mo_Target,Mo_UpperLimit,Ni_LowerLimit,Ni_Target,Ni_UpperLimit,V_LowerLimit,V_Target,V_UpperLimit,W_LowerLimit,W_Target,W_UpperLimit,LFVD_AlBloki,LFVD_AlGran,LFVD_AlOplašèenaŽica,LFVD_AlŽica,LFVD_BelaŽlindra,LFVD_Boksit,LFVD_CASIfi13,LFVD_CaO,LFVD_CaSi,LFVD_Cfi13,LFVD_CoMet,LFVD_Cu,LFVD_EPŽŽlindra,LFVD_FeAl,LFVD_FeB,LFVD_FeBŽica,LFVD_FeCrC51,LFVD_FeCrCSi,LFVD_FeCrNit,LFVD_FeMnA,LFVD_FeMnC,LFVD_FeNbTa,LFVD_FeNbTafi13,LFVD_FeS,LFVD_FeSi,LFVD_FeSiZrŽica,LFVD_FeTi,LFVD_FeTifi13,LFVD_KalcijevKarbid,LFVD_KarboritMleti,LFVD_KarboritZaVpih,LFVD_Kisik,LFVD_MnMet,LFVD_Molyquick,LFVD_Ni90,LFVD_NiOksid,LFVD_OdpCu,LFVD_SLAGMAG65B,LFVD_SiMet,LFVD_SiMn,LFVD_SintŽlindra,LFVD_SŽica,LFVD_LastTemperature,LFVD_AlloyWeight,LFVD_NonMetalInclusionsWeight,31CRV3,CRMO OSTRUŽKI,CRV,E3,E40,E6,E8,ECN150,EMCR,OCR12,OCR12SP,OCR12VM,OCR12VM OSTRUŽKI,OH252,OH255,OSIKRO3,OSIKRO4,PK2,PK5,PK5M,PT181,PT929,UTOP1,UTOPMO2,UTOPMO4,VCMO230,PV_12MN,PV_145V33,PV_18MNCR4,PV_19MNCR18,PV_214N,PV_28304N,PV_31CRV3,PV_BRC,PV_BRC3,PV_BRCMO,PV_BRCMO2,PV_BRCV,PV_BRM,PV_BRM1,PV_BRM2,PV_BRM2_OSTRUŽKI,PV_BRU,PV_BRW,PV_BRW1,PV_CK10,PV_CRMO_DROBIŽ,PV_CRMO_OSTRUŽKI,PV_CRV,PV_CRV2,PV_CRV3,PV_CRV3_OSTRUŽKI,PV_EC80,PV_ECN150,PV_ECN35,PV_EMCR,PV_INVAR36,PV_MKK,PV_OC100EX,PV_OCR12,PV_OCR12EX,PV_OCR12SP,PV_OCR12SPW,PV_OCR12VM,PV_OCR12VM_OSTRUŽKI,PV_OCR4PR,PV_OCR8VMS,PV_OCR8W,PV_OCR8W_OSTRUŽKI,PV_OH236NI,PV_OH239,PV_OH250,PV_OH252,PV_OH255,PV_OH257,PV_OH258,PV_OH260,PV_OH807,PV_OSIKRO3,PV_OSIKRO4,PV_OSV1,PV_OV862,PV_OW1,PV_OW4,PV_OW6,PV_PK10,PV_PK11,PV_PK11S,PV_PK12,PV_PK13,PV_PK15,PV_PK19,PV_PK2,PV_PK20,PV_PK2SP,PV_PK332,PV_PK335,PV_PK335_OSTRUŽKI,PV_PK338,PV_PK340,PV_PK343,PV_PK346,PV_PK3NI,PV_PK5,PV_PK5M,PV_PK939,PV_PK942,PV_PKAS,PV_PKTB,PV_PO102,PV_PO180,PV_POSEBNA_JEKLA_OSTRUŽKI,PV_PT181,PV_PT202,PV_PT212,PV_PT929,PV_RAVNAL2,PV_RAVNIN2,PV_RAVNIN3,PV_RAVNIN4,PV_SIVA_LITINA,PV_TMCN1,PV_TMCN2,PV_TMCN2_OSTRUŽKI,PV_UTOP1,PV_UTOP2,PV_UTOP3,PV_UTOP33,PV_UTOPCO,PV_UTOPCO2,PV_UTOPCO3,PV_UTOPEX1,PV_UTOPEX3,PV_UTOPMO2,PV_UTOPMO4,PV_UTOPMO6,PV_UTOPMONI,PV_UTOPNICU,PV_UTOPSP,PV_UTOPTI,PV_VCMO140,PV_VCMO230,PV_VCNMO200,PV_VCNMO200_DROBIŽ,PV_X45,PV_E1,PV_E3,PV_E40,PV_E6,PV_E8,PV_GRODELJ,PV_Kore,FeCr,FeNi,FeMo,FeV,FeW
74376,48410.0,600.0,3000.0,2.0,13.26,11.78,0.0,1950.0,0.15,0.16,0.0,0.0,0.91,0.78,90.0,0.0,0.04,0.95,630.0,0.01,0.01,0.0,0.0,11.5,11.65,12.0,0.7,0.73,0.8,0,0,0.3,0.9,0.95,1.0,0,0,0.2,42,0,7.0,0.0,0,150,16.5,600,0,10.3,0,0,100,0,0,0,0,0,0,0,70,0,0,0,80,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,2843,962,0.0,0.0,0.0,43700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43700,0,0,0,0,0,1950.0,0,90.0,630.0,0.0
74384,48960.0,600.0,400.0,2.0,10.31,11.66,0.0,500.0,0.22,0.22,0.0,0.0,0.58,0.8,150.0,0.0,0.37,0.69,170.0,0.03,0.05,0.0,0.0,11.1,11.26,11.75,0.7,0.73,0.85,0,0,0.3,0.62,0.66,0.75,0,0,0.2,10,0,0.0,0.0,0,90,23.5,520,0,17.2,0,0,0,0,0,0,0,0,0,0,70,0,0,0,70,0,0,0,0,160,0,0,0,0,0,0,0,80,0,0,0,0.0,1455.0,984,877,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,0.0,0.0,36000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0,500.0,0,150.0,170.0,0.0
74390,44100.0,800.0,2200.0,2.0,11.6,11.3,70.0,500.0,0.24,0.22,0.0,0.0,0.59,0.74,80.0,0.0,0.35,0.74,232.0,0.09,0.1,0.0,0.0,11.1,11.46,11.75,0.7,0.73,0.85,0,0,0.25,0.72,0.76,0.85,0,0,0.2,17,0,0.0,0.0,0,100,16.5,400,0,8.6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,80,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,998,736,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,38000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,570.0,0,80.0,232.0,0.0
74392,45360.0,500.0,4000.0,2.0,11.68,11.67,0.0,1400.0,0.2,0.19,0.0,0.0,0.59,0.75,80.0,0.0,0.04,0.92,610.0,0.01,0.01,0.0,0.0,11.5,11.65,12.0,0.7,0.73,0.8,0,0,0.3,0.9,0.95,1.0,0,0,0.2,19,0,0.0,0.0,0,100,16.5,500,0,0.0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,2266,719,0.0,0.0,0.0,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43200,0,0,0,0,0,1400.0,0,80.0,610.0,0.0
74413,48960.0,400.0,1500.0,3.0,10.36,11.31,0.0,1000.0,0.16,0.16,0.0,0.0,0.62,0.74,80.0,0.0,0.41,0.66,150.0,0.16,0.18,0.0,0.0,11.1,11.26,11.75,0.7,0.73,0.85,0,0,0.3,0.62,0.66,0.75,0,0,0.2,17,0,3.0,0.0,0,200,0.0,700,0,51.6,0,0,120,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,50,0,0,0,0,0,0,0,70,0,50,0,0.0,1455.0,1463,1209,0.0,0.0,0.0,0.0,0.0,20200.0,0.0,0.0,0.0,0.0,0.0,20000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20200,0,0,0,1000.0,0,80.0,150.0,0.0
74420,46920.0,400.0,2000.0,2.0,10.48,11.84,0.0,970.0,0.09,0.1,0.0,0.0,0.56,0.72,110.0,0.0,0.03,0.93,585.0,0.01,0.01,0.0,0.0,11.5,11.65,12.0,0.7,0.73,0.8,0,0,0.3,0.9,0.95,1.0,0,0,0.2,24,0,15.0,0.0,0,100,0.0,800,0,0.0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,100,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1840,1049,0.0,0.0,0.0,43100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43100,0,0,0,0,0,970.0,0,110.0,585.0,0.0
74429,43620.0,700.0,800.0,2.0,11.6,11.8,0.0,1370.0,0.12,0.13,0.0,0.0,0.68,0.73,25.0,0.0,0.05,0.94,515.0,0.01,0.01,0.0,0.0,11.5,11.65,12.0,0.7,0.73,0.8,0,0,0.25,0.9,0.95,1.0,0,0,0.2,15,0,0.0,0.0,0,120,23.5,550,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,115,0,0,0,0,0,0,0,0,0,30,0,0.0,1455.0,2084,800,0.0,0.0,0.0,40300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40300,0,0,0,0,0,1370.0,0,25.0,515.0,0.0
74431,48410.0,800.0,800.0,2.0,10.55,11.33,0.0,650.0,0.28,0.27,0.0,0.0,0.69,0.75,50.0,0.0,0.41,0.66,160.0,0.08,0.1,0.0,0.0,11.1,11.26,11.75,0.7,0.73,0.85,0,0,0.3,0.62,0.66,0.75,0,0,0.2,17,0,8.0,0.0,0,90,16.5,500,0,12.0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,160,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1094,824,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,40000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,0,0,650.0,0,50.0,160.0,0.0
74441,49400.0,800.0,800.0,2.0,9.51,11.68,170.0,1800.0,0.26,0.24,0.0,0.0,0.65,0.75,100.0,0.0,0.03,0.97,590.0,0.01,0.02,0.0,0.0,11.5,11.65,12.0,0.7,0.73,0.8,0,0,0.3,0.9,0.95,1.0,0,0,0.2,24,0,5.4,0.0,0,100,23.5,550,0,20.6,0,0,0,0,0,0,0,0,0,0,20,0,0,0,130,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,2839,820,0.0,0.0,0.0,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43200,0,0,0,0,0,1970.0,0,100.0,590.0,0.0
74442,47380.0,800.0,2000.0,2.0,13.47,11.35,0.0,300.0,0.26,0.24,0.0,0.0,0.63,0.79,40.0,30.0,0.42,0.73,170.0,0.06,0.07,0.0,0.0,11.1,11.26,11.75,0.7,0.73,0.85,0,0,0.3,0.62,0.66,0.75,0,0,0.2,14,0,6.0,0.0,0,90,23.5,350,0,10.3,0,0,0,0,0,0,0,0,0,0,60,0,0,0,50,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,680,679,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,40000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,0,0,300.0,0,40.0,170.0,0.0
74449,45210.0,400.0,2000.0,2.0,10.99,11.35,0.0,1000.0,0.28,0.27,0.0,0.0,0.7,0.72,25.0,0.0,0.38,0.77,260.0,0.11,0.12,0.0,0.0,11.1,11.46,11.75,0.7,0.73,0.85,0,0,0.25,0.72,0.76,0.85,0,0,0.2,10,0,2.0,0.0,0,80,16.5,400,0,43.0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,140,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1468,608,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,40000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,1000.0,0,25.0,260.0,0.0
74451,43740.0,600.0,3500.0,2.0,12.28,11.73,0.0,700.0,0.31,0.27,0.0,0.0,0.8,0.84,70.0,0.0,0.14,0.9,650.0,0.01,0.02,0.0,0.0,11.5,11.66,12.0,0.8,0.84,0.9,0,0,0.3,0.8,0.85,0.92,0,0,0.15,40,0,10.0,0.0,0,200,40.0,1050,0,10.3,0,0,100,0,0,0,0,0,0,0,130,0,0,0,320,0,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1920,1770,8600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700.0,0,70.0,650.0,0.0
74470,45570.0,500.0,2000.0,2.0,9.95,11.5,0.0,900.0,0.21,0.21,0.0,0.0,0.67,0.76,70.0,0.0,0.29,0.76,290.0,0.03,0.04,0.0,0.0,11.1,11.46,11.75,0.7,0.73,0.85,0,0,0.25,0.72,0.76,0.85,0,0,0.2,10,0,0.0,0.0,0,150,16.5,650,0,17.2,0,0,70,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1456,1072,0.0,0.0,0.0,0.0,0.0,13000.0,0.0,0.0,0.0,0.0,0.0,25000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13000,0,0,0,900.0,0,70.0,290.0,0.0
74471,45320.0,500.0,3000.0,2.0,11.37,11.31,0.0,0.0,0.24,0.24,0.0,0.0,0.66,0.73,70.0,0.0,0.34,0.74,290.0,0.03,0.05,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,10,0,0.0,0.0,0,100,16.5,400,0,0.0,0,0,70,0,0,0,0,0,0,0,30,0,0,0,110,0,0,0,0,55,0,0,0,0,0,0,0,120,0,0,0,0.0,1455.0,516,755,0.0,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,0.0,0.0,25000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,0,0,0.0,0,70.0,290.0,0.0
74477,44200.0,600.0,1200.0,2.0,10.48,11.25,0.0,900.0,0.22,0.22,0.0,0.0,0.5,0.77,190.0,0.0,0.3,0.77,300.0,0.05,0.06,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,20,0,10.0,0.0,0,90,16.5,350,0,10.3,0,0,0,0,0,0,0,0,0,0,40,0,0,0,90,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1546,630,0.0,0.0,0.0,0.0,0.0,13100.0,0.0,0.0,0.0,0.0,0.0,25000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13100,0,0,0,900.0,0,190.0,300.0,0.0
74478,46350.0,600.0,1200.0,2.0,10.83,11.42,0.0,0.0,0.2,0.2,0.0,0.0,0.68,0.74,50.0,0.0,0.38,0.73,240.0,0.03,0.04,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,24,0,7.0,0.0,0,150,16.5,600,0,10.3,0,0,0,0,0,0,0,0,0,0,60,0,0,0,130,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,503,1034,0.0,0.0,0.0,0.0,0.0,13700.0,0.0,0.0,0.0,0.0,0.0,25000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13700,0,0,0,0.0,0,50.0,240.0,0.0
74498,46800.0,800.0,1500.0,3.0,11.98,11.81,160.0,1300.0,0.18,0.19,0.0,0.0,0.56,0.76,190.0,0.0,0.04,0.93,555.0,0.01,0.02,0.0,0.0,11.5,11.65,12.0,0.7,0.73,0.8,0,0,0.3,0.9,0.95,1.0,0,0,0.2,15,0,6.4,0.0,0,230,23.5,550,0,0.0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,110,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,2415,885,0.0,0.0,0.0,43200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43200,0,0,0,0,0,1460.0,0,190.0,555.0,0.0
74499,48410.0,800.0,800.0,2.0,10.76,11.29,230.0,400.0,0.22,0.21,0.0,0.0,0.56,0.74,130.0,0.0,0.34,0.76,250.0,0.05,0.06,0.0,0.0,11.1,11.36,11.75,0.7,0.73,0.85,0,0,0.3,0.72,0.76,0.85,0,0,0.2,19,0,5.0,0.0,0,130,23.5,500,0,31.0,0,0,100,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0.0,1455.0,1059,855,0.0,0.0,0.0,0.0,0.0,13200.0,0.0,0.0,0.0,0.0,0.0,25000.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13200,0,0,0,630.0,0,130.0,250.0,0.0
